id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
622,ドトールコーヒーショップ みなとみらい駅店,神奈川県,横浜市,西区みなとみらい３-５,みなとみらい駅徒歩1分以上,045-641-0615,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011880/,FALSE,TRUE,TRUE,TRUE
623,ドトールコーヒーショップ 北野駅前店,東京都,八王子市,打越町３４４‐５クリヤマ北野ビル,北野駅徒歩3分以内,042-642-9262,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011881/,TRUE,FALSE,TRUE,TRUE
624,ドトールコーヒーショップ アレア品川店,東京都,港区,港南１-９-３６アレア品川２Ｆ,品川駅徒歩6分以上,03-5460-6133,"平日:06:45 - 21:00備考:金曜営業時間6：45-22：00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00備考:毎月第３日曜のみ休業",http://sasp.mapion.co.jp/b/doutor/info/01011882/,FALSE,TRUE,FALSE,TRUE
625,ドトールコーヒーショップ 八戸十三日町店,青森県,八戸市,十三日町１５,本八戸駅徒歩11分以上,0178-47-1156,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011883/,TRUE,TRUE,TRUE,TRUE
626,ドトールコーヒーショップ ビーンズ戸田公園店,埼玉県,戸田市,本町４-１５-１ビーンズ２Ｆ,戸田公園駅徒歩3分以内,048-271-9900,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011884/,TRUE,TRUE,TRUE,TRUE
627,ドトールコーヒーショップ 浅草橋南店,東京都,台東区,浅草橋１-９-１３,浅草橋駅徒歩2分以上,03-3862-4406,"平日:06:45 - 21:30
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011886/,TRUE,TRUE,TRUE,TRUE
628,ドトールコーヒーショップ 産業貿易センター店,神奈川県,横浜市,中区山下町２産業貿易センター１Ｆ,日本大通り駅徒歩3分以上,045-222-3676,"平日:08:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011887/,TRUE,FALSE,FALSE,TRUE
629,ドトールコーヒーショップ 市立函館病院店,北海道,函館市,港町１-１０-１市立函館病院内,五稜郭駅徒歩5分以上,0138-41-3820,"平日:08:00 - 18:00
土曜日:10:00 - 16:00
日祝:10:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/01011888/,FALSE,FALSE,FALSE,TRUE
630,ドトールコーヒーショップ 竹の塚店,東京都,足立区,竹の塚６-８-４ピーくんプラザビル１Ｆ,竹ノ塚駅徒歩2分以上,03-3859-9560,"平日:07:30 - 21:30
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011889/,TRUE,TRUE,TRUE,TRUE
631,ドトールコーヒーショップ 南青山５丁目店,東京都,港区,南青山５-４-３１,表参道駅徒歩5分以上,03-5468-5263,"平日:07:00 - 20:30
土曜日:07:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011891/,TRUE,FALSE,TRUE,TRUE
632,ドトールコーヒーショップ 虎ノ門３丁目店,東京都,港区,虎ノ門３-１８-１２ステュディオ虎ノ門,神谷町駅徒歩1分以上,03-3435-7328,"平日:06:45 - 19:30
土曜日:08:00 - 16:00
日祝:09:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/01011892/,TRUE,FALSE,TRUE,TRUE
633,ドトールコーヒーショップ 町田ターミナル店,東京都,町田市,田市原町田３-１-４,町田駅徒歩7分以上,042-728-2625,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011896/,TRUE,FALSE,TRUE,TRUE
634,ドトールコーヒーショップ 三鷹南口店,東京都,三鷹市,下連雀３-３５-６,三鷹駅徒歩2分以上,0422-45-1701,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011897/,TRUE,TRUE,TRUE,TRUE
635,ドトールコーヒーショップ 江戸川橋新目白通り店,東京都,文京区,関口１-４７,江戸川橋駅徒歩3分以上,03-5229-4012,"平日:07:00 - 21:00
土曜日:07:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011898/,TRUE,TRUE,TRUE,TRUE
636,ドトールコーヒーショップ イオンモール幕張新都心店,千葉県,千葉市,美浜区豊砂１-８イオン幕張新都心ペットモール１Ｆ,海浜幕張駅徒歩20分以上,043-299-0555,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011899/,TRUE,TRUE,FALSE,TRUE
637,ドトールコーヒーショップ 羽田空港店,東京都,大田区,羽田空港３-３-２東京モノレール羽田空港第１旅客ターミナルビル駅Ｂ１コンコース,羽田空港第１ビル駅徒歩3分以内,03-5756-6180,"平日:06:30 - 22:00
土曜日:06:30 - 22:00
日祝:06:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011900/,TRUE,FALSE,TRUE,TRUE
638,ドトールコーヒーショップ 甲府岡島店,山梨県,甲府市,丸の内１-２１-１５,甲府駅徒歩9分以上,055-235-2202,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011901/,TRUE,TRUE,TRUE,TRUE
639,ドトールコーヒーショップ 東戸塚店,神奈川県,横浜市,戸塚区品濃町５１７-１,東戸塚駅徒歩2分以上,045-824-3353,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011902/,TRUE,TRUE,TRUE,TRUE
640,ドトールコーヒーショップ 大泉学園北口店,東京都,練馬区,東大泉１-３０-４三幸産業第７ビル１Ｆ,大泉学園駅徒歩3分以内,03-3922-1255,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011903/,TRUE,TRUE,TRUE,TRUE
641,ドトールコーヒーショップ 神田小川町店,東京都,千代田区,神田小川町２-２,小川町駅徒歩2分以上,03-5280-8155,"平日:06:45 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011904/,FALSE,TRUE,TRUE,TRUE
642,ドトールコーヒーショップ 祐天寺店,東京都,目黒区,祐天寺１‐２３‐２１,祐天寺駅徒歩2分以上,03-5722-6788,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011905/,TRUE,FALSE,TRUE,TRUE
643,ドトールコーヒーショップ 大久保店,東京都,新宿区,百人町１‐１７‐７,大久保駅徒歩1分以上,03-3369-1205,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011907/,TRUE,TRUE,TRUE,TRUE
644,ドトールコーヒーショップ 赤羽スズラン通り店,東京都,北区,赤羽２-１４-１,赤羽駅徒歩4分以上,03-3598-3325,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011908/,TRUE,FALSE,TRUE,TRUE
645,ドトールコーヒーショップ 浜松町２丁目店,東京都,港区,浜松町２-６-２浜松町２６２ビル１Ｆ,浜松町駅徒歩1分以上,03-3431-9733,"平日:06:30 - 20:00
土曜日:07:30 - 18:30
日祝:07:30 - 18:30",http://sasp.mapion.co.jp/b/doutor/info/01011909/,TRUE,FALSE,TRUE,TRUE
646,ドトールコーヒーショップ スーパービバホーム春日部店,埼玉県,春日部市,下柳７６９-１,藤の牛島駅徒歩15分以上,048-745-1250,"平日:09:00 - 20:00備考:ラストオーダー19:30
土曜日:09:00 - 20:00備考:ラストオーダー19:30
日祝:09:00 - 20:00備考:ラストオーダー19:30",http://sasp.mapion.co.jp/b/doutor/info/01011910/,FALSE,FALSE,FALSE,TRUE
647,ドトールコーヒーショップ 能代厚生医療センター店,秋田県,能代市,落合字上前田地内,向能代駅徒歩21分以上,0185-52-0260,"平日:07:30 - 18:00
土曜日:10:00 - 16:00
日祝:10:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/01011912/,FALSE,FALSE,FALSE,TRUE
648,ドトールコーヒーショップ 南柏店,千葉県,柏市,南柏１‐１‐１スキップ南柏３Ｆ,南柏駅徒歩3分以内,047-141-3307,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011913/,TRUE,TRUE,TRUE,TRUE
649,ドトールコーヒーショップ 南行徳店,千葉県,市川市,川市南行徳１‐２０‐１３第２エディフシオ１Ｆ,南行徳駅徒歩3分以内,047-359-1138,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011918/,TRUE,FALSE,TRUE,TRUE
650,ドトールコーヒーショップ 成田赤十字病院店,千葉県,成田市,飯田町９０-１,公津の杜駅徒歩13分以上,0476-22-2250,"平日:07:30 - 19:00
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011920/,FALSE,FALSE,FALSE,TRUE
651,ドトールコーヒーショップ 大崎市民病院店,宮城県,大崎市,古川穂波３-８-１大崎市民病院内,塚目駅徒歩14分以上,0229-22-6687,"平日:07:30 - 19:00
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011922/,FALSE,FALSE,FALSE,TRUE
652,ドトールコーヒーショップ 大宮ラクーン店,埼玉県,さいたま市,大宮区宮町１-６０大宮ＲＡＫＵＵＮ１Ｆ,大宮駅徒歩3分以上,048-646-0006,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011923/,TRUE,TRUE,TRUE,TRUE
653,ドトールコーヒーショップ 池袋６０階通り店,東京都,豊島区,東池袋１-１３-６池袋ロクマルビル２F,東池袋駅徒歩5分以上,03-3982-3800,"平日:07:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011924/,TRUE,TRUE,TRUE,TRUE
654,ドトールコーヒーショップ 吉祥寺公園口店,東京都,武蔵野市,吉祥寺南町１-８-５,吉祥寺駅徒歩2分以上,0422-41-2228,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011926/,TRUE,TRUE,TRUE,TRUE
655,ドトールコーヒーショップ 伊勢佐木町店,神奈川県,横浜市,中区伊勢佐木町２-１１-１登美屋新第一ビル１Ｆ,伊勢佐木長者町駅徒歩4分以上,045-253-3211,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011927/,TRUE,TRUE,TRUE,TRUE
656,ドトールコーヒーショップ 東大和イトーヨーカドー店,東京都,東大和市,桜が丘２‐１４２‐１,玉川上水駅徒歩9分以上,042-562-0208,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011928/,TRUE,FALSE,TRUE,TRUE
657,ドトールコーヒーショップ 恵比寿一丁目店,東京都,渋谷区,恵比寿１-１１-１,恵比寿駅徒歩3分以上,03-3447-0502,"平日:07:00 - 22:30
土曜日:08:00 - 22:30
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011932/,FALSE,TRUE,TRUE,TRUE
658,ドトールコーヒーショップ 大島駅前店,東京都,江東区,大島５-３４-３,大島駅徒歩3分以内,03-3638-3661,"平日:07:00 - 21:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011933/,TRUE,TRUE,TRUE,TRUE
659,ドトールコーヒーショップ 小手指西友店,埼玉県,所沢市,小手指町１-２５-８,小手指駅徒歩3分以上,04-2925-7525,"平日:08:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011935/,FALSE,TRUE,TRUE,TRUE
660,ドトールコーヒーショップ コーチャンフォー若葉台店,東京都,稲城市,若葉台２-９,若葉台駅徒歩5分以上,042-350-7676,"平日:09:00 - 22:30備考:ラストオーダー22:00
土曜日:09:00 - 22:30備考:ラストオーダー22:00
日祝:09:00 - 22:30備考:ラストオーダー22:00",http://sasp.mapion.co.jp/b/doutor/info/01011938/,TRUE,FALSE,TRUE,TRUE
661,ドトールコーヒーショップ 東久留米東口店,東京都,東久留米市,東本町２‐１ウィンベルコーラス東久留米１Ｆ,東久留米駅徒歩1分以上,042-479-7336,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011939/,TRUE,FALSE,TRUE,TRUE
662,ドトールコーヒーショップ 荻窪駅前店,東京都,杉並区,上荻１-８-１０,荻窪駅徒歩2分以上,03-3391-2714,"平日:07:00 - 21:30
土曜日:07:30 - 21:30
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011940/,FALSE,FALSE,TRUE,TRUE
663,ドトールコーヒーショップ 南浦和駅東口店,埼玉県,さいたま市,南区南浦和２-３６-１５,南浦和駅徒歩1分以上,048-887-7803,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011941/,TRUE,TRUE,TRUE,TRUE
664,ドトールコーヒーショップ 池袋グリーン大通り店,東京都,豊島区,南池袋２‐２９‐１２ＨＦ池袋ビルディング１Ｆ,東池袋駅徒歩2分以上,03-5957-1443,"平日:07:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011942/,TRUE,FALSE,TRUE,TRUE
665,ドトールコーヒーショップ 西武池袋駅店,東京都,豊島区,南池袋１-２８西武池袋駅構内,池袋駅徒歩3分以上,03-5957-1307,"平日:06:30 - 22:45
土曜日:06:30 - 22:45日祝:06:30 - 22:45",http://sasp.mapion.co.jp/b/doutor/info/01011943/,FALSE,FALSE,FALSE,TRUE
666,ドトールコーヒーショップ 沖縄県立南部医療センター店,沖縄県,島尻郡,南風原町字新川１１８-１１Ｆ,首里駅徒歩21分以上,098-888-5227,"平日:06:45 - 19:00
土曜日:10:00 - 18:00
日祝:10:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011944/,FALSE,FALSE,FALSE,TRUE
667,ドトールコーヒーショップ 日本橋本石町店,東京都,中央区,日本橋本石町４-６-７日本橋日銀通りビル,神田駅徒歩3分以上,03-3278-4201,"平日:06:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011945/,TRUE,TRUE,TRUE,TRUE
668,ドトールコーヒーショップ 溜池山王店,東京都,港区,赤坂１-５-１４,溜池山王駅徒歩2分以上,03-3505-0227,"平日:07:00 - 20:00
土曜日:08:00 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011946/,TRUE,TRUE,TRUE,TRUE
669,ドトールコーヒーショップ 上野御徒町中央通り店,東京都,台東区,上野６-１３-６,京成上野駅徒歩2分以上,03-3835-3344,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011947/,TRUE,TRUE,TRUE,TRUE
670,ドトールコーヒーショップ アートヴィレッジ大崎セントラルタワー店,東京都,品川区,大崎１-２-２,大崎駅徒歩3分以上,03-3491-2850,"平日:07:00 - 20:00
土曜日:09:00 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011948/,TRUE,TRUE,TRUE,TRUE
671,ドトールコーヒーショップ イオン東神奈川店,神奈川県,横浜市,神奈川区富家町１-１イオン内,東神奈川駅徒歩2分以上,045-434-7086,"平日:08:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011950/,TRUE,FALSE,TRUE,TRUE
672,ドトールコーヒーショップ 神田中央通り店,東京都,千代田区,鍛冶町２-６-１,神田駅徒歩1分以上,03-3258-3050,"平日:06:30 - 21:00備考:金曜日営業時間6：30〜22：00
土曜日:08:00 - 20:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011952/,TRUE,TRUE,TRUE,TRUE
673,ドトールコーヒーショップ 札幌大通駅店,北海道,札幌市,中央区大通西３-４,大通駅徒歩3分以内,011-221-2710,"平日:07:15 - 22:30
土曜日:07:15 - 22:30
日祝:07:15 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011953/,FALSE,TRUE,TRUE,TRUE
674,ドトールコーヒーショップ 古淵駅前店,神奈川県,相模原市,南区古淵２-１８-３山政第一ビル１Ｆ,古淵駅徒歩3分以内,042-707-1834,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011954/,TRUE,FALSE,TRUE,TRUE
675,ドトールコーヒーショップ ふじみ野店,埼玉県,富士見市,ふじみ野西１-２０-２,ふじみ野駅徒歩3分以内,049-256-2569,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011957/,TRUE,FALSE,TRUE,TRUE
676,ドトールコーヒーショップ 三郷駅前店,埼玉県,三郷市,三郷１-１-１０,平和台駅徒歩22分以上,048-953-6006,"平日:07:00 - 21:00
土曜日:07:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011958/,TRUE,FALSE,TRUE,TRUE
677,ドトールコーヒーショップ 錦糸町錦糸公園前店,東京都,墨田区,錦糸３-４-９錦糸ツムラ３ビル,錦糸町駅徒歩2分以上,03-3622-3108,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011959/,TRUE,TRUE,TRUE,TRUE
678,ドトールコーヒーショップ 練馬西口店,東京都,練馬区,練馬１-５-６クリスタルビル１Ｆ,練馬駅徒歩1分以上,03-5999-4171,"平日:07:00 - 21:30
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011960/,TRUE,TRUE,TRUE,TRUE
679,ドトールコーヒーショップ 石神井公園駅前店,東京都,練馬区,石神井町３-２０-１５アジュールビル１Ｆ・２Ｆ,石神井公園駅徒歩3分以内,03-5372-5351,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011961/,FALSE,TRUE,TRUE,TRUE
680,ドトールコーヒーショップ 若松河田店,東京都,新宿区,若松町１０-１ＹＳビル１Ｆ,若松河田駅徒歩3分以内,03-3209-3677,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011962/,FALSE,FALSE,TRUE,TRUE
681,ドトールコーヒーショップ 赤坂５丁目店,東京都,港区,赤坂５-４-１２,赤坂駅徒歩1分以上,03-3505-4550,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011963/,TRUE,TRUE,TRUE,TRUE
682,ドトールコーヒーショップ 海老名ビナウォーク店,神奈川県,海老名市,中央１-１３-１ビナウォーク４番館２Ｆ,海老名駅徒歩1分以上,046-292-5079,"平日:08:30 - 22:00
土曜日:08:30 - 22:00
日祝:08:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011964/,TRUE,TRUE,TRUE,TRUE
683,ドトールコーヒーショップ 相模大野ステーションスクエア店,神奈川県,相模原市,南区相模大野３-８-１相模大野ステーションスクエア３Ｆ,相模大野駅徒歩3分以内,042-767-1261,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011966/,TRUE,FALSE,FALSE,TRUE
